client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
84d79206c1e40f83fb8b1bb0ca219fcffdbd794102e79ea05c7dba178935e4606ab6d55a3d203b0d8e7c3e5a6d2bb8224f24b7e94ed16fa81a76e0b136ff3b16	common_voice_ca_17372214.mp3	Tant era.	1	2	thirties	male	valencian	ca	
84d79206c1e40f83fb8b1bb0ca219fcffdbd794102e79ea05c7dba178935e4606ab6d55a3d203b0d8e7c3e5a6d2bb8224f24b7e94ed16fa81a76e0b136ff3b16	common_voice_ca_17372215.mp3	Per a mi.	1	2	thirties	male	valencian	ca	
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17372728.mp3	No té cap contingut ni material obscè, sexualment explícit, violent, ofensiu, incendiari o difamatori.	0	3	fourties	male	valencian	ca	
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17372857.mp3	Bona sort per Sant Joan, desventura per Nadal.	3	4	fourties	male	valencian	ca	
35b962b08846ed7d8a4cc47582a4e607f5ff4136042ce0b1adb55d1e8d58e2dc1abc5807b3601a7f7be1ada5939e1771e128fc916c1b5d39ed3619e251707952	common_voice_ca_17372859.mp3	"La dita orde establix una ràtio o proporció d'una autorització d'àrea per cada mil set-cents habitants."	0	3	fourties	male	valencian	ca	
38d070dff64227205ec3c35c86d50134b540ca1e6d0c5d8f5a93ea18005a5eb74daadf9303b231074ef7ddf0d908278cb5334c70d6dfa087aa6acdc9d67d4449	common_voice_ca_17373545.mp3	La seua extensió pot ser de centenars o milers de quilòmetres quadrats.	0	3				ca	
38d070dff64227205ec3c35c86d50134b540ca1e6d0c5d8f5a93ea18005a5eb74daadf9303b231074ef7ddf0d908278cb5334c70d6dfa087aa6acdc9d67d4449	common_voice_ca_17373549.mp3	"Explica-m'ho."	1	2				ca	
47bb29464edc39686c9c058f26d607f735c87cf340f245c64d21e95ec724c33611fdf508dcc4d4610621379221b5a0ec8557431ac126961b3f3682809f6057a6	common_voice_ca_17373585.mp3	Barca mal guiada, aviat estrellada.	1	2				ca	
47bb29464edc39686c9c058f26d607f735c87cf340f245c64d21e95ec724c33611fdf508dcc4d4610621379221b5a0ec8557431ac126961b3f3682809f6057a6	common_voice_ca_17373586.mp3	Amistats que amb el vi es fan, en dormir la mona es desfan.	2	5				ca	
9fe6ba948da2f4e4aa0e1b0d3e1aec1f093335f8097d7dd3d6b5217cd539f5c41735ef7a615d8210f2e6b777b7198f151264ade172be7dbbf5d442bf91843e8f	common_voice_ca_17373622.mp3	"L'import de la indemnització per danys que es reclamava era de quatre mil dèsset euros."	0	2	fourties	male	central	ca	
38a579c09c99034c8212cdaa35fb59a8d837906b7ad3b15c91d23880253d2ed71cd72d673ba85c38f69aaea69cd41254b989a52113dbf7206ee444dbdc15d885	common_voice_ca_17373640.mp3	"Ajunta't amb els bons, si ser un d'ells vols."	1	2				ca	
9fe6ba948da2f4e4aa0e1b0d3e1aec1f093335f8097d7dd3d6b5217cd539f5c41735ef7a615d8210f2e6b777b7198f151264ade172be7dbbf5d442bf91843e8f	common_voice_ca_17373649.mp3	Que no?	0	2	fourties	male	central	ca	
9fe6ba948da2f4e4aa0e1b0d3e1aec1f093335f8097d7dd3d6b5217cd539f5c41735ef7a615d8210f2e6b777b7198f151264ade172be7dbbf5d442bf91843e8f	common_voice_ca_17373658.mp3	Dotació de servicis i equipaments que augmenten el benestar personal dels usuaris.	0	2	fourties	male	central	ca	
ce4426fabb26706dee6c99ab4fa9f379de59c1f1e483627cba32c6138353a5a994305bea31f8ba7a41395d8fd5b74bf243b0e9e64904bd5991d04bc97319c75f	common_voice_ca_17373746.mp3	"De fet, en aquestes tipologies procedimentals són molt poc freqüents els incidents d'execució."	1	3				ca	
ce4426fabb26706dee6c99ab4fa9f379de59c1f1e483627cba32c6138353a5a994305bea31f8ba7a41395d8fd5b74bf243b0e9e64904bd5991d04bc97319c75f	common_voice_ca_17373749.mp3	Les prestacions quedaran en suspens durant aquest període.	0	3				ca	
4aea2474a212824f1d468b11bcce526477227d713409baeb7fbc34ab100740134739709c8e2da98d4881ad071d63f65ccf8e5aa97cd5ca8ed8a0fb8e7501623f	common_voice_ca_17373760.mp3	"A quaranta anys deixa't de banys."	0	2	fifties	female	central	ca	
4aea2474a212824f1d468b11bcce526477227d713409baeb7fbc34ab100740134739709c8e2da98d4881ad071d63f65ccf8e5aa97cd5ca8ed8a0fb8e7501623f	common_voice_ca_17373761.mp3	"En concret, aquesta zona correspon al sector proximal d'un ventall al·luvial quaternari."	1	2	fifties	female	central	ca	
71b67ba5ec75978632136441a25426dbd48d4c0a55c1a5fc91f0f952b6bac06ab0d9709f0a7bb5a05393499135b76e4d722c7065fb636a227ba58c7fb86438eb	common_voice_ca_17373872.mp3	Va callar de colp.	0	2	thirties	male		ca	
885d08131e9a33f1cc2e42a626c1a6c38a5b84f3f1529869aecd7a143c005e2ee6ebd027eae48a2cf690463087edf73f8de5faa66c471194530bf426a08fd6b6	common_voice_ca_17373911.mp3	Al qui reparteix i guanya, santa Llúcia li trau els ulls.	0	2				ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373931.mp3	"Segueix a partir d'aquí fins a canviar al polígon vuit, connectant amb el turó de Can Cerdà."	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373932.mp3	"L'acceptaran voluntàriament les confraries a les quals se'ls propose."	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373933.mp3	"Ordenada la immobilització per l'agutzil o mosso, aquest formularà la corresponent denúncia."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373934.mp3	"D'altra banda, se situen la resta de les parcel·les, vacants d'edificació i que donen al viari no executat."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373935.mp3	Quin problema hi ha?	0	2	fifties	male	central	ca	
c0c348f54c38436b4b1cb2653d787b79cb84a404d173c6c602e9287ba07caeecd38b5245106c5defacdf2273f187248790d2f3cc2351947f43246d4aae548ae4	common_voice_ca_17373936.mp3	No es tindrà en compte cap mèrit al·legat i que no estiga justificat documentalment.	1	2	thirties	male	northwestern	ca	
c0c348f54c38436b4b1cb2653d787b79cb84a404d173c6c602e9287ba07caeecd38b5245106c5defacdf2273f187248790d2f3cc2351947f43246d4aae548ae4	common_voice_ca_17373947.mp3	"Contractes de treball i vida laboral que acrediten l'experiència en el sector de l'hostaleria d'almenys tres-cents seixanta-cinc dies."	1	2	thirties	male	northwestern	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373966.mp3	"En el citat curs oferirà sis unitats d'Educació Infantil i quatre d'Educació Primària."	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373967.mp3	"Per tant, no participarien en el procediment d'adjudicació."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373968.mp3	Atén i resol les consultes del personal valorador adscrit a les oficines liquidadores de districte hipotecari.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373969.mp3	Queda clar.	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373970.mp3	En conseqüència existeix un acte administratiu que confirma la correcció de la resta de la subvenció no revocada.	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373971.mp3	Fa el proveïment de la unitat de convivència descrivint les característiques dels productes.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373972.mp3	Funció: facilita la transferència de seient a seient lliscant sobre la taula.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373973.mp3	Cadascú es canta i balla sol.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373974.mp3	També poden revocar els nomenaments.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373975.mp3	Per a cada convocatòria hi haurà un model disponible en la pàgina web.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373981.mp3	Coses així.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373982.mp3	És exactament així.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373983.mp3	Aprovar, si escau, la gestió de la Comissió Gestora.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373984.mp3	"Si el termini conclou sense que s'hagi dictat resolució, les al·legacions s'entendran desestimades."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373985.mp3	"Proposa i coordina mesures d'impuls i foment de la llengua catalana en el sector sanitari privat."	0	3	fifties	male	central	ca	
ec612181bb535b16693558c5707d2d0f061c7155c4256f62c7352994d539b515554cdffc7116d8912aa92bb605b58c2295d602acbd7baaf5b6b3ac577d26c334	common_voice_ca_17373986.mp3	Si una persona rebutja una oferta, es cridarà la següent persona per ordre de puntuació, i així successivament.	0	2				ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373990.mp3	"Supervisa i analitza les propostes d'execució d'obres i adequació de locals o arrendaments d'oficines."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373991.mp3	Sí, també.	0	4	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373993.mp3	La Comissió electoral comprovarà la seua inclusió en el cens de col·legiats aptes per a votar.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373994.mp3	És urgent.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17373995.mp3	"L'horari de les assessories serà públic i accessible per als usuaris de la xarxa de formació."	0	2	fifties	male	central	ca	
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374006.mp3	"La cohort inicial de vacunació serà les xiquetes nascudes a partir de l'u de gener de mil nou-cents noranta-quatre."	1	2	teens	male	balearic	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374017.mp3	"Si fossin superats, suposarà l'adscripció automàtica del treballador al grup superior."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374018.mp3	Respira fondo.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374019.mp3	"Tècnics comarcals i locals de l'Àrea Bàsica de Serveis Socials resta del Vallès Oriental."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374020.mp3	Per què no ho havia fet?	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374021.mp3	"Serà el representant en el Pacte d'alcaldes pel Medi Ambient."	0	2	fifties	male	central	ca	
297669b0906051fdba17b5dfba80e259d82cd30a0f11d7258b29510b5974fae36708ce200fd38223e600630d4eb72e1c59bf531cb77a6d23cc4e69a483bb5785	common_voice_ca_17374037.mp3	"En cas que la puntuació de l'informe sigui inferior a deu punts, es puntuarà amb zero punts."	0	2				ca	
297669b0906051fdba17b5dfba80e259d82cd30a0f11d7258b29510b5974fae36708ce200fd38223e600630d4eb72e1c59bf531cb77a6d23cc4e69a483bb5785	common_voice_ca_17374039.mp3	"Voluntàriament pot formular fins a seixanta peticions en cadascuna de les fases d'elecció en les quals participi."	1	2				ca	
297669b0906051fdba17b5dfba80e259d82cd30a0f11d7258b29510b5974fae36708ce200fd38223e600630d4eb72e1c59bf531cb77a6d23cc4e69a483bb5785	common_voice_ca_17374041.mp3	"Altres tasques per a desenrotllament fora de l'aula que reforcen l'aprenentatge."	0	2				ca	
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374045.mp3	Només podrà redelimitar-se per a ajustaments de mesurament o topografia o la millor solució de les vores.	0	2	teens	male	balearic	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374046.mp3	No et crec.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374048.mp3	"Ningú podrà ser discriminat per raó de sexe en l'accés a un lloc de treball."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374049.mp3	"Caldrà així mateix justificar la necessitat d'ocupar al cent per cent el sòl de sistema de serveis tècnics."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374051.mp3	Per Júpiter!	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374054.mp3	Després, res.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374058.mp3	Va escoltar.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374060.mp3	Ho farem.	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374061.mp3	Fa el que socialment és correcte, seguint estrictament les normes; fent el que és acceptat i idoni.	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374062.mp3	"Aquesta Comissió podrà ser auxiliada facultativament per un periodista contractat a l'efecte."	0	2	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374063.mp3	Per tant, hi votarem a favor.	0	3	fifties	male	central	ca	
64aac158de8c716a3afe562bd51392c14effded0c860883f93b7804890c1f00bb7fc828c54afceb8a690c286539988eaddfd14f724ff570eaf046d0773a9efe5	common_voice_ca_17374076.mp3	"Aquest decret entrarà en vigor l'u de juny de dos mil u."	0	2	teens	male	balearic	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374112.mp3	"Si és un estranger que no té Llibreta d'inscripció marítima, cal presentar certificat d'embarcament."	0	3	fifties	male	central	ca	
2c0b3b5b8533497848ef563ce56fa5841c03ac0c7654a58b390df736a39cbdee29bc046573887990df14efb5e82b40d6db6f3744eb9ab7ed16c64986e6452bbc	common_voice_ca_17374113.mp3	"Tot això sense perjudici d'altres accions de divulgació que, si és el cas, s'adopten."	0	3	fifties	male	central	ca	
